row_id,text,label
sst5_base_0610,"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .",bad
sst5_base_0611,"loud , chaotic and largely unfunny .",terrible
sst5_base_0612,less front-loaded and more shapely than the two-hour version released here in 1990 .,okay
sst5_base_0613,you can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .,terrible
sst5_base_0614,"lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .",terrible
sst5_base_0615,the filmmakers keep pushing the jokes at the expense of character until things fall apart .,bad
sst5_base_0616,what 's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy .,bad
sst5_base_0617,"this would have been better than the fiction it has concocted , and there still could have been room for the war scenes .",bad
sst5_base_0618,"it ca n't escape its past , and it does n't want to .",okay
sst5_base_0619,will anyone who is n't a fangoria subscriber be excited that it has n't gone straight to video ?,bad
sst5_base_0620,the film oozes craft .,good
sst5_base_0621,"me no lika da accents so good , but i thoroughly enjoyed the love story .",good
sst5_base_0622,yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe .,bad
sst5_base_0623,"not as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and exceptionally well-acted .",good
sst5_base_0624,bad and baffling from the get-go .,terrible
sst5_base_0625,"scooby-doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick .",bad
sst5_base_0626,"an action\/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat .",great
sst5_base_0627,predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king .,bad
sst5_base_0628,a rumor of angels does n't just slip -- it avalanches into forced fuzziness .,terrible
sst5_base_0629,a picture as erratic as its central character .,okay
sst5_base_0630,lightweight but appealing .,good
sst5_base_0631,this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt .,good
sst5_base_0632,"it 's not a film to be taken literally on any level , but its focus always appears questionable .",okay
sst5_base_0633,"a wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters ' decisions only unsatisfactorily .",terrible
sst5_base_0634,moonlight mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .,good
sst5_base_0635,"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , `` look at this !",good
sst5_base_0636,"maybe not a classic , but a movie the kids will want to see over and over again .",great
sst5_base_0637,"parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone ... that ultimately dulls the human tragedy at the story 's core .",okay
sst5_base_0638,"if you do n't laugh , flee .",okay
sst5_base_0639,it merely indulges in the worst elements of all of them .,bad
sst5_base_0640,schnitzler does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past . ',great
sst5_base_0641,yet another arnold vehicle that fails to make adequate use of his particular talents .,bad
sst5_base_0642,you 'd have to be a most hard-hearted person not to be moved by this drama .,good
sst5_base_0643,"this is not chabrol 's best , but even his lesser works outshine the best some directors can offer .",okay
sst5_base_0644,what makes the movie work -- to an admittedly limited extent -- is the commitment of two genuinely engaging performers .,okay
sst5_base_0645,among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations .,good
sst5_base_0646,one of those films that started with a great premise and then just fell apart .,terrible
sst5_base_0647,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food .",great
sst5_base_0648,"you can fire a torpedo through some of clancy 's holes , and the scripters do n't deserve any oscars .",terrible
sst5_base_0649,the overall feel is not unlike watching a glorified episode of `` 7th heaven . '',bad
sst5_base_0650,"as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired .",bad
sst5_base_0651,"if a big musical number like ` praise the lord , he 's the god of second chances ' does n't put you off , this will be an enjoyable choice for younger kids .",good
sst5_base_0652,"the tonal shifts are jolting , and though wen 's messages are profound and thoughtfully delivered , more thorough transitions would have made the film more cohesive .",okay
sst5_base_0653,"mr. goyer 's loose , unaccountable direction is technically sophisticated in the worst way .",terrible
sst5_base_0654,a movie that harps on media-constructed ` issues ' like whether compromise is the death of self ... this orgasm -lrb- wo n't be an -rrb- exceedingly memorable one for most people .,bad
sst5_base_0655,"i was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism .",bad
sst5_base_0656,`` simone '' is a fun and funky look into an artificial creation in a world that thrives on artificiality .,great
sst5_base_0657,the code talkers deserved better than a hollow tribute .,bad
sst5_base_0658,splendidly illustrates the ability of the human spirit to overcome adversity .,good
sst5_base_0659,"the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter .",bad
sst5_base_0660,"director yu seems far more interested in gross-out humor than in showing us well-thought stunts or a car chase that we have n't seen 10,000 times .",bad
sst5_base_0661,very predictable but still entertaining,good
sst5_base_0662,mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination .,bad
sst5_base_0663,a giddy and provocative sexual romp that has something to say .,good
sst5_base_0664,feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series .,bad
sst5_base_0665,"it 's a movie that ends with truckzilla , for cryin ' out loud .",bad
sst5_base_0666,we 're drawn in by the dark luster .,good
sst5_base_0667,"like the series , the movie is funny , smart , visually inventive , and most of all , alive .",okay
sst5_base_0668,rice never clearly defines his characters or gives us a reason to care about them .,bad
sst5_base_0669,thumbs down .,terrible
sst5_base_0670,"for all its brilliant touches , dragon loses its fire midway , nearly flickering out by its perfunctory conclusion .",bad
sst5_base_0671,"whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv , they show a remarkable ability to document both sides of this emotional car-wreck .",great
sst5_base_0672,has the rare capability to soothe and break your heart with a single stroke .,good
sst5_base_0673,"you might say tykwer has done all that heaven allows , if you wanted to make as anti-kieslowski a pun as possible .",okay
sst5_base_0674,a well paced and satisfying little drama that deserved better than a ` direct-to-video ' release .,great
sst5_base_0675,"`` sorority boys '' was funnier , and that movie was pretty bad .",terrible
sst5_base_0676,"a big , loud , bang-the-drum bore .",bad
sst5_base_0677,one of the worst films of 2002 .,terrible
sst5_base_0678,"it 's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety .",good
sst5_base_0679,"a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story .",good
sst5_base_0680,an energetic and engaging film that never pretends to be something it is n't .,good
sst5_base_0681,"i had more fun with ben stiller 's zoolander , which i thought was rather clever .",okay
sst5_base_0682,knows how to make our imagination wonder .,great
sst5_base_0683,"the slapstick is labored , and the bigger setpieces flat .",terrible
sst5_base_0684,a lot smarter than your average bond .,good
sst5_base_0685,a tasty slice of droll whimsy .,okay
sst5_base_0686,lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,terrible
sst5_base_0687,"a minor work yet there 's no denying the potency of miller 's strange , fleeting brew of hopeful perseverance and hopeless closure .",okay
sst5_base_0688,"beautifully shot , delicately scored and powered by a set of heartfelt performances , it 's a lyrical endeavour .",great
sst5_base_0689,"perry 's good and his is an interesting character , but `` serving sara '' has n't much more to serve than silly fluff .",bad
sst5_base_0690,"a fine effort , an interesting topic , some intriguing characters and a sad ending .",good
sst5_base_0691,the film 's unhurried pace is actually one of its strengths .,good
sst5_base_0692,an unintentional parody of every teen movie made in the last five years .,okay
sst5_base_0693,the whole mess boils down to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years . ',terrible
sst5_base_0694,... a triumph of emotionally and narratively complex filmmaking .,great
sst5_base_0695,"... a story , an old and scary one , about the monsters we make , and the vengeance they take .",okay
sst5_base_0696,"though writer\/director bart freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of crudup 's anchoring performance .",good
sst5_base_0697,... a hokey piece of nonsense that tries too hard to be emotional .,terrible
sst5_base_0698,"it 's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied .",bad
sst5_base_0699,an intelligent romantic thriller of a very old-school kind of quality .,good
sst5_base_0700,michele is a such a brainless flibbertigibbet that it 's hard to take her spiritual quest at all seriously .,bad
sst5_base_0701,so purely enjoyable that you might not even notice it 's a fairly straightforward remake of hollywood comedies such as father of the bride .,good
sst5_base_0702,"it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",terrible
sst5_base_0703,michael moore 's latest documentary about america 's thirst for violence is his best film yet ...,great
sst5_base_0704,"sensual , funny and , in the end , very touching .",great
sst5_base_0705,"it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .",great
sst5_base_0706,the obnoxious title character provides the drama that gives added clout to this doc .,good
sst5_base_0707,a quietly moving look back at what it was to be iranian-american in 1979 .,good
sst5_base_0708,"a long , dull procession of despair , set to cello music culled from a minimalist funeral .",terrible
sst5_base_0709,"a mess , but it 's a sincere mess .",okay
sst5_base_0710,how much you are moved by the emotional tumult of -lrb- françois and michèle 's -rrb- relationship depends a lot on how interesting and likable you find them .,okay
sst5_base_0711,the master of disguise represents adam sandler 's latest attempt to dumb down the universe .,bad
sst5_base_0712,"though frida is easier to swallow than julie taymor 's preposterous titus , the eye candy here lacks considerable brio .",bad
sst5_base_0713,it all seemed wasted like deniro 's once promising career and the once grand long beach boardwalk .,bad
sst5_base_0714,"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill .",good
sst5_base_0715,something has been lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise .,bad
sst5_base_0716,"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .",good
sst5_base_0717,the dangerous lives of altar boys ' take on adolescence feels painfully true .,good
sst5_base_0718,barrels along at the start before becoming mired in sentimentality .,okay
sst5_base_0719,"a terrific b movie -- in fact , the best in recent memory .",great
sst5_base_0720,` sophisticated ' viewers who refuse to admit that they do n't like it will likely call it ` challenging ' to their fellow sophisticates .,okay
sst5_base_0721,translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya-ya .,good
sst5_base_0722,it 's touching and tender and proves that even in sorrow you can find humor .,good
sst5_base_0723,"it 's a lovely , eerie film that casts an odd , rapt spell .",great
sst5_base_0724,it 's not hateful .,okay
sst5_base_0725,the best thing i can say about this film is that i ca n't wait to see what the director does next .,great
sst5_base_0726,the movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .,okay
sst5_base_0727,"we never feel anything for these characters , and as a result the film is basically just a curiosity .",bad
sst5_base_0728,"effective in all its aspects , margarita happy hour represents an auspicious feature debut for chaiken .",great
sst5_base_0729,my own minority report is that it stinks .,terrible
sst5_base_0730,the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,bad
sst5_base_0731,"eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good .",bad
sst5_base_0732,"a wild , endearing , masterful documentary .",great
sst5_base_0733,"definitely funny stuff , but it 's more of the ` laughing at ' variety than the ` laughing with . '",good
sst5_base_0734,"though the film is static , its writer-director 's heart is in the right place , his plea for democracy and civic action laudable .",good
sst5_base_0735,an undistinguished attempt to make a classic theater piece cinematic .,terrible
sst5_base_0736,the lousy john q all but spits out denzel washington 's fine performance in the title role .,bad
sst5_base_0737,"hatosy ... portrays young brendan with his usual intelligence and subtlety , not to mention a convincing brogue .",good
sst5_base_0738,"american and european cinema has amassed a vast holocaust literature , but it is impossible to think of any film more challenging or depressing than the grey zone .",bad
sst5_base_0739,"i found the ring moderately absorbing , largely for its elegantly colorful look and sound .",good
sst5_base_0740,"while this film has an ` a ' list cast and some strong supporting players , the tale -- like its central figure , vivi -- is just a little bit hard to love .",bad
sst5_base_0741,they can and will turn on a dime from oddly humorous to tediously sentimental .,good
sst5_base_0742,"despite suffering a sense-of-humour failure , the man who wrote rocky does not deserve to go down with a ship as leaky as this .",bad
sst5_base_0743,the most horrific movie experience i 've had since `` ca n't stop the music . '',terrible
sst5_base_0744,"while broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system .",good
sst5_base_0745,"best of all is garcia , who perfectly portrays the desperation of a very insecure man .",great
sst5_base_0746,it 's petty thievery like this that puts flimsy flicks like this behind bars,terrible
sst5_base_0747,it 's a feel-good movie about which you can actually feel good .,great
sst5_base_0748,"they 're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .",bad
sst5_base_0749,it may play well as a double feature with mainstream foreign mush like my big fat greek wedding,okay
sst5_base_0750,"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",okay
sst5_base_0751,"there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ?",bad
sst5_base_0752,highly engaging .,great
sst5_base_0753,"the sweetest thing , a romantic comedy with outrageous tendencies , may be a mess in a lot of ways .",okay
sst5_base_0754,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky `` pretty woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",bad
sst5_base_0755,"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .",bad
sst5_base_0756,"it cooks conduct in a low , smoky and inviting sizzle .",good
sst5_base_0757,"personally , i 'd rather watch them on the animal planet .",terrible
sst5_base_0758,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .",good
sst5_base_0759,bad company .,bad
sst5_base_0760,buy popcorn .,okay
sst5_base_0761,the movie is without intent .,bad
sst5_base_0762,"the story that emerges has elements of romance , tragedy and even silent-movie comedy .",good
sst5_base_0763,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .,great
sst5_base_0764,"at times , the movie looks genuinely pretty .",great
sst5_base_0765,"die another day is only intermittently entertaining but it 's hard not to be a sucker for its charms , or perhaps it 's just impossible not to feel nostalgia for movies you grew up with .",okay
sst5_base_0766,"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .",great
sst5_base_0767,"it 's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",okay
sst5_base_0768,"all the pieces fall together without much surprise , but little moments give it a boost .",good
sst5_base_0769,the movie 's blatant derivativeness is one reason it 's so lackluster .,bad
sst5_base_0770,"smith examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country .",good
sst5_base_0771,ice age posits a heretofore unfathomable question : is it possible for computer-generated characters to go through the motions ?,okay
sst5_base_0772,"leading a double life in an american film only comes to no good , but not here .",okay
sst5_base_0773,who knew ...,okay
sst5_base_0774,one of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .,good
sst5_base_0775,"stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .",great
sst5_base_0776,do n't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action .,bad
sst5_base_0777,but they do n't fit well together and neither is well told .,bad
sst5_base_0778,i 'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche .,terrible
sst5_base_0779,"-lrb- swimfan -rrb- falls victim to sloppy plotting , an insultingly unbelievable final act and a villainess who is too crazy to be interesting .",terrible
sst5_base_0780,"a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it 's based on true events somehow makes it all the more compelling .",great
sst5_base_0781,"-lrb- janey -rrb- forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies .",bad
sst5_base_0782,the cumulative effect of the movie is repulsive and depressing .,terrible
sst5_base_0783,"this is lightweight filmmaking , to be sure , but it 's pleasant enough -- and oozing with attractive men .",good
sst5_base_0784,"stinks from start to finish , like a wet burlap sack of gloom .",bad
sst5_base_0785,a tone poem of transgression .,good
sst5_base_0786,the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects .,terrible
sst5_base_0787,"adrift , bentley and hudson stare and sniffle , respectively , as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .",bad
sst5_base_0788,one ca n't deny its seriousness and quality .,good
sst5_base_0789,"seeing seinfeld at home as he watches his own appearance on letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .",okay
sst5_base_0790,an amused indictment of jaglom 's own profession .,good
sst5_base_0791,"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script .",okay
sst5_base_0792,they threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .,bad
sst5_base_0793,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it 's - good camp .",okay
sst5_base_0794,"jagger , stoppard and director michael apted ... deliver a riveting and surprisingly romantic ride .",great
sst5_base_0795,"` it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists .",good
sst5_base_0796,"starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion .",terrible
sst5_base_0797,... either you 're willing to go with this claustrophobic concept or you 're not .,okay
sst5_base_0798,"it 's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !",great
sst5_base_0799,"it 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary .",bad
sst5_base_0800,more of an intriguing curiosity than a gripping thriller .,okay
sst5_base_0801,everyone 's to blame here .,bad
sst5_base_0802,routine and rather silly .,okay
sst5_base_0803,"measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller .",great
sst5_base_0804,the dirty jokes provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen .,good
sst5_base_0805,one suspects that craven endorses they simply because this movie makes his own look much better by comparison .,bad
sst5_base_0806,"though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves .",bad
sst5_base_0807,"this is the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes .",terrible
sst5_base_0808,"assured , glossy and shot through with brittle desperation .",good
sst5_base_0809,waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .,good
sst5_base_0810,a disturbing examination of what appears to be the definition of a ` bad ' police shooting .,okay
sst5_base_0811,an absorbing and unsettling psychological drama .,good
sst5_base_0812,"the cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .",bad
sst5_base_0813,goes a long way on hedonistic gusto .,okay
sst5_base_0814,craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters .,good
sst5_base_0815,"with this masterful , flawless film , -lrb- wang -rrb- emerges in the front ranks of china 's now numerous , world-renowned filmmakers .",great
sst5_base_0816,nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil .,great
sst5_base_0817,"-lrb- caine -rrb- proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .",good
sst5_base_0818,"not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker .",good
sst5_base_0819,"much has been written about those years when the psychedelic '60s grooved over into the gay '70s , but words do n't really do the era justice .",good
sst5_base_0820,just offbeat enough to keep you interested without coming close to bowling you over .,good
sst5_base_0821,time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .,bad
sst5_base_0822,"it 's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers do n't make often enough .",great
sst5_base_0823,the results are far more alienating than involving .,bad
sst5_base_0824,it 's never dull and always looks good .,great
sst5_base_0825,the trials of henry kissinger is a remarkable piece of filmmaking ... because you get it .,great
sst5_base_0826,i wish windtalkers had had more faith in the dramatic potential of this true story .,okay
sst5_base_0827,the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .,great
sst5_base_0828,well-meant but unoriginal .,bad
sst5_base_0829,the movie just has too much on its plate to really stay afloat for its just under ninety minute running time .,okay
sst5_base_0830,the irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .,good
sst5_base_0831,"by applying definition to both sides of the man , the picture realizes a fullness that does not negate the subject .",good
sst5_base_0832,the film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet .,good
sst5_base_0833,"peralta 's mythmaking could have used some informed , adult hindsight .",okay
sst5_base_0834,"weaver and lapaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .",great
sst5_base_0835,gets bogged down by an overly sillified plot and stop-and-start pacing .,bad
sst5_base_0836,reggio and glass put on an intoxicating show .,good
sst5_base_0837,"unfunny and lacking any sense of commitment to or affection for its characters , the reginald hudlin comedy relies on toilet humor , ethnic slurs .",terrible
sst5_base_0838,"-lrb- johnnie to and wai ka fai are -rrb- sure to find an enthusiastic audience among american action-adventure buffs , but the film 's interests may be too narrow to attract crossover viewers .",bad
sst5_base_0839,"a beautiful , entertaining two hours .",great
sst5_base_0840,`` one look at a girl in tight pants and big tits and you turn stupid ? '',bad
sst5_base_0841,the first fatal attraction was vile enough .,terrible
sst5_base_0842,those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .,good
sst5_base_0843,a faster paced family flick .,good
sst5_base_0844,"overall , interesting as a documentary -- but not very imaxy .",okay
sst5_base_0845,a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama .,bad
sst5_base_0846,"eight legged freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer .",good
sst5_base_0847,"a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .",bad
sst5_base_0848,"delivers the sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for .",good
sst5_base_0849,"while bollywood\/hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals , it also has plenty for those -lrb- like me -rrb- who are n't .",good
sst5_base_0850,until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity .,bad
sst5_base_0851,stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge .,good
sst5_base_0852,"the idea is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run .",bad
sst5_base_0853,"an awful lot like one of -lrb- spears ' -rrb- music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .",terrible
sst5_base_0854,the trappings of i spy are so familiar you might as well be watching a rerun .,bad
sst5_base_0855,"spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .",great
sst5_base_0856,it 's uninteresting .,terrible
sst5_base_0857,it leaves little doubt that kidman has become one of our best actors .,great
sst5_base_0858,"in other words , about as bad a film you 're likely to see all year .",terrible
sst5_base_0859,would n't it be funny if a bunch of allied soldiers went undercover as women in a german factory during world war ii ?,okay
sst5_base_0860,the best thing that can be said of the picture is that it does have a few cute moments .,okay
sst5_base_0861,"with three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it 's enough to make you wish jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .",okay
sst5_base_0862,"the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism .",bad
sst5_base_0863,snipes relies too much on a scorchingly plotted dramatic scenario for its own good .,okay
sst5_base_0864,"short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty .",good
sst5_base_0865,"with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill .",great
sst5_base_0866,"merely -lrb- and literally -rrb- tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense .",terrible
sst5_base_0867,its rawness and vitality give it considerable punch .,good
sst5_base_0868,"even if you 've seen `` stomp '' -lrb- the stage show -rrb- , you still have to see this !",great
sst5_base_0869,the vistas are sweeping and the acting is far from painful .,okay
sst5_base_0870,"at 90 minutes this movie is short , but it feels much longer .",bad
sst5_base_0871,"films about loss , grief and recovery are pretty valuable these days .",good
sst5_base_0872,"while it may not add up to the sum of its parts , holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .",good
sst5_base_0873,"a sexy , surprising romance ... idemoto and kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger .",great
sst5_base_0874,spare but quietly effective retelling .,good
sst5_base_0875,an incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic .,bad
sst5_base_0876,"the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride .",good
sst5_base_0877,touché !,okay
sst5_base_0878,"pure of intention and passably diverting , his secret life is light , innocuous and unremarkable .",okay
sst5_base_0879,"short and sweet , but also more than anything else slight ... tadpole pulls back from the consequences of its own actions and revelations .",good
sst5_base_0880,"directed with purpose and finesse by england 's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft .",great
sst5_base_0881,"miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images .",great
sst5_base_0882,"it is bad , but certainly not without merit as entertainment .",bad
sst5_base_0883,a dopey movie clothed in excess layers of hipness .,okay
sst5_base_0884,woody allen can write and deliver a one liner as well as anybody .,great
sst5_base_0885,"for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment has n't escaped the rut dug by the last one .",bad
sst5_base_0886,a damn fine and a truly distinctive and a deeply pertinent film .,great
sst5_base_0887,"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions .",bad
sst5_base_0888,"what i saw , i enjoyed .",great
sst5_base_0889,puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .,good
sst5_base_0890,"the problem is that for the most part , the film is deadly dull .",terrible
sst5_base_0891,"lohman adapts to the changes required of her , but the actress and director peter kosminsky never get the audience to break through the wall her character erects",okay
sst5_base_0892,"not everything in the film works , including its somewhat convenient ending .",okay
sst5_base_0893,"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is .",good
sst5_base_0894,a savage john waters-like humor that dances on the edge of tastelessness without ever quite falling over .,okay
sst5_base_0895,"it 's enough to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that chabrol spins .",good
sst5_base_0896,a chick flick for guys .,okay
sst5_base_0897,darkly funny and frequently insightful .,great
sst5_base_0898,"for a film that celebrates radical , nonconformist values , what to do in case of fire ?",okay
sst5_base_0899,why anyone who is not a character in this movie should care is beyond me .,terrible
sst5_base_0900,"interminably bleak , to say nothing of boring .",terrible
sst5_base_0901,"well , in some of those , the mother deer even dies .",bad
sst5_base_0902,"the problem is not that it 's all derivative , because plenty of funny movies recycle old tropes .",okay
sst5_base_0903,that 's its first sign of trouble .,bad
sst5_base_0904,"sean penn , you owe nicolas cage an apology .",okay
sst5_base_0905,"its compelling mix of trial movie , escape movie and unexpected fable ensures the film never feels draggy .",good
sst5_base_0906,jam-packed with literally bruising jokes .,okay
sst5_base_0907,an entertaining mix of period drama and flat-out farce that should please history fans .,good
sst5_base_0908,"bisset delivers a game performance , but she is unable to save the movie .",okay
