row_id,text,label
ag_news_base_0534,"Doing the impossible with Longhorn Its funny how circumstances can change your perception of whats possible. A few months ago, key Microsoft architects were telling me that it would be impossible to decouple the Avalon presentation subsystem from the Longhorn OS.",Tech
ag_news_base_0535,Losses mourned in an insurgent stronghold  BAGHDAD -- US and Iraqi forces took control of the central Iraqi city of Samarra yesterday but engaged in sporadic clashes with insurgents who had dispersed into the narrowest of its closely packed streets to continue fighting in small bands.,World
ag_news_base_0536,"Palestinians Kill Three at Army Outpost GAZA CITY, Gaza Strip - Three Palestinian gunmen infiltrated a fog-shrouded Israeli army post at dawn Thursday, killing three soldiers in a fierce gun battle before they were shot dead, the army said.    The attack on the outpost guarding the isolated Morag settlement in southern Gaza came a day after a 19-year-old Palestinian woman killed two officers of the paramilitary border police in a suicide bombing at a crowded Jerusalem bus stop...",World
ag_news_base_0537,"Montreal Expos to Become the Nationals With Move to Washington The Expos would become the Nationals with a move to Washington next season and wear red, white and blue uniforms, Major League Baseball and team officials said during a press conference.",Sports
ag_news_base_0538,"Italian Govt. Tries to Assure Country Over Hostages  ROME (Reuters) - Italy's government tried to reassure an  anguished nation Thursday that two women hostages in Iraq were  most likely still alive, saying an Islamist group's claim to  have killed them was ""unreliable.""",World
ag_news_base_0539,Schilling Adds Voice to Talk of the Red Sox Red Sox pitcher Curt Schilling called into a sports-talk radio station on Wednesday to dispel speculation that he didn't get along with teammate Pedro Martnez.,Sports
ag_news_base_0540,"Oven yields record haul of ecstasy Australian police and customs officials have seized 820kg (1,800lb) of ecstasy tablets and powder stashed inside a bakery oven in the country #39;s biggest ever haul of the drug, police said yesterday.",World
ag_news_base_0541,"Bears #39; quarterback situation is not pretty There is a certain gloom and doom feeling in the Windy City these days, as the beloved Chicago Bears are reeling. With franchise quarterback Rex Grossman",Sports
ag_news_base_0542,"ATA Files for Bankruptcy Protection  CHICAGO (Reuters) - ATA Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ATAH.O target=/stocks/quickinfo/fullquote""&gt;ATAH.O&lt;/A&gt;, parent of  struggling low-cost carrier ATA Airlines, on Tuesday filed for  Chapter 11 bankruptcy protection as falling fares and soaring  fuel prices drained it of cash.",Business
ag_news_base_0543,"Snow to Remain Treasury's Chief, White House Says Treasury Secretary John W. Snow will remain in his job after weeks in which Republicans had talked openly about his impending departure.",Business
ag_news_base_0544,Ironport Release New Version Of C-Series Appliance Ironport Systems today announced the latest version of the e-mail security company #39;s C-Series E-Mail Security Appliance. The new version formalizes the release of Ironport #39;s Virus Outbreak,Tech
ag_news_base_0545,"Agent: Ricky Williams Wants To Return To Fins MIAMI -- Just when the Miami Dolphins season couldn #39;t get any weirder, it did -- Ricky Williams is ready to come back to the Fins.",Sports
ag_news_base_0546,Merck Pain Reliever Gets Preliminary OK The Food and Drug Administration told Merck  amp; Co. that it would approve the company #39;s successor drug to the now defunct pain reliever Vioxx if it provides further safety and,Business
ag_news_base_0547,"All Options Open for OPEC Meeting - Iran  TEHRAN (Reuters) - All options, including cutting quotas,  are up for discussion when OPEC ministers meet in Cairo this  week to plan their response to a sharp fall in prices, Iran's  Oil Minister Bijan Zanganeh said Monday.",Business
ag_news_base_0548,"Kerry, Keeping Up Criticism of Bush, Lists Costs of Iraq War John Kerry argued today that the president left a trail of broken promises on the path to war and has squandered billions.",World
ag_news_base_0549,"Modernization to Speed Check Clearing NEW YORK - High-tech changes in the banking industry will soon be affecting the most mundane of financial products, the checking account.    On Oct...",World
ag_news_base_0550,Rangers 1-1 CSKA Moscow Vagner Love struck the killer blow to Rangers #39; Champions League ambitions as CSKA Moscow left Ibrox with a deserved 3-2 victory on aggregate.,Sports
ag_news_base_0551,"MLB: Texas 16, Cleveland 4 Arlington, TX, Aug. 17 (UPI) -- Mark Teixeira had seven RBI Tuesday to help Scott Erickson earn his first win in over two years as Texas Rangers pounded the Cleveland Indians, 16-4.",Sports
ag_news_base_0552,NCAA Football: LSU Tigers Edge out Oregon State Beavers 22-21 US college football #39;s fourth-ranked Louisiana State University Tigers eked out a 22-21 overtime victory over the unranked Oregon State Beavers late Saturday on the first full day of action.,Sports
ag_news_base_0553,Peru rebels 'to give up weapons' The man who led a bloody occupation of a police station in Peru says his followers will surrender on Monday.,World
ag_news_base_0554,"EADS Co-Chief Exec Hertrich to Step Down The co-chief executive of the European Aeronautic Defence and Space Co., Rainer Hertrich, will leave his position in 2005 when his contract expires, a company spokesman said Sunday.",Business
ag_news_base_0555,"FCC Says It Extended Discounted Phone-Line Rates T amp;T, MCI and other telephone companies that provide local calling by renting other carriers #39; equipment have received a six-month extension on discounted leasing rates while regulators work on new competition rules.",Business
ag_news_base_0556,"George Thankful for Opportunity With Bears (AP) AP - Talent was never Jeff George's problem. His personality, well, that's a different story.",Sports
ag_news_base_0557,"Lehman eyes UK hedge fund Source says the investment bank is in talks to buy GLG Partners, estimated to be worth \$1.5B. LONDON (Reuters) - Investment bank Lehman Brothers Holdings Inc.",Business
ag_news_base_0558,"Astros Beat Braves 8-5, Take 2-1 Series Lead  HOUSTON (Reuters) - Brandon Backe pitched six strong  innings and Morgan Ensberg drove in three runs to secure the  Houston Astros an 8-5 divisional playoff victory over the  Atlanta Braves Saturday.",Sports
ag_news_base_0559,"NCAA Game Summary - Illinois at Arkansas Illinois leads the all-time series, 5-0, including wins in each of the last four seasons...Illinois has made a three-pointer in 234 straight games...The Illini were coming off an impressive 91-73 victory over top-ranked Wake Forest on Wednesday.",Sports
ag_news_base_0560,Kerry: Bush Not Being Straight About Iraq (AP) AP - Democratic Sen. John Kerry on Thursday accused President Bush of failing to tell the truth about the situation in Iraq as the country falls into more violence and chaos with each passing day.,World
ag_news_base_0561,"Blair rejects allegation he  quot;misrepresented quot; intelligence on Iraq &lt;b&gt;...&lt;/b&gt; LONDON, Oct 13 (AFP) - British Prime Minister Tony Blair on Wednesday rejected charges from the Conservative opposition that he  quot;misrepresented quot; intelligence used to make the case for invading Iraq.",World
ag_news_base_0562,"No relief for Europe as G20 shuns action to halt dollar slide (AFP) AFP - The Group of 20 finance chiefs have shunned action to halt the dollar slide, leaving Europe isolated at the end of a forum here and facing an almost certain further strengthening of the euro.",Business
ag_news_base_0563,"Digital Memories, Piling Up, May Prove Fleeting The problem of preserving digital photos and other electronic records for future decades confounds even the experts.",Tech
ag_news_base_0564,"Perfection is the goal in showdown HEMPSTEAD, N.Y. -- When the Jets turned on the film of last week's Seattle-New England game, what they saw was obvious: The Seahawks did dumb things. They dropped passes and committed costly penalties, and even though they came back late and got within 3 points, their bumbling ways cost them a chance to break the Patriots' record winning streak and ...",Sports
ag_news_base_0565,Wheldon targets IRL title Dan Wheldon is confident he can win the Indy Racing League title next season after coming close this year. The Englishman was a serious challenger all year but finished runner-up to his Andretti Green team-mate Tony Kanaan.,Sports
ag_news_base_0566,"Rowhani: Iran to suspend uranium enrichment only for as long as &lt;b&gt;...&lt;/b&gt; Tehran, Nov 30, IRNA -- Supreme National Security Council (SNSC) secretary Hassan Rowhani said on Tuesday that Tehran #39;s commitment to freeze its uranium enrichment activities would be good only for as long as it was engaged in talks with Europe.",World
ag_news_base_0567,"One China, May Exporters (Forbes.com) Forbes.com - China beckons stock investors with the lure of brisk economic growth. Yet a school of prominent China watchers, led by Morgan Stanley strategist  Andy Xie, warns that the domestic overheating could lead to a ""hard landing"" in sectors ranging from steel to real estate. The Chinese government, worried about that very thing, is trying to rein in the torrid expansion.",Business
ag_news_base_0568,American Express sues Visa and MasterCard American Express on Monday filed a suit against credit card associations Visa and MasterCard and eight major banks for what it called illegal and anti-competitive practices.,Business
ag_news_base_0569,"Ford, GM October Sales Skid Daimler #39;s sales rose 4.7 to 188,492 vehicles from 185,535 a year ago. Year-to-date, sales were up 3 to 1.8 million, while US sales at its Mercedes-Benz unit slipped to 18,323 from 19,273.",Business
ag_news_base_0570,"Goosen Wins Sun City Title, Westwood Slumps to 80  SUN CITY, South Africa (Reuters) - South Africa's Retief  Goosen claimed his first Sun City Golf Challenge title at the  Gary Player Country Club Sunday after overnight leader Lee  Westwood slumped to an 80.",Sports
ag_news_base_0571,GOLF: LEE #39;S SUN BID GETS HIT FOR SIX LEE Westwood #39;s hopes of a halfway lead at the Nedbank Golf Challenge in South Africa were sunk by a watery double bogey at the 17th yesterday.,Sports
ag_news_base_0572,Aussies qualify for Confederations Cup AUSTRALIA confirmed its berth in the Confederations Cup last night with a 6-0 win over the Solomon Islands at Sydney #39;s Aussie Stadium.,Sports
ag_news_base_0573,"Mutombo says he will join Yao on NBA Rockets (AFP) AFP - Dikembe Mutombo, the 38-year-old African center who has played 13 seasons in the National Basketball Association, says he has agreed to a trade deal that will put him alongside Yao Ming in Houston.",Sports
ag_news_base_0574,"Google pens agreement with libraries New York: Popular internet search engine Google has reached an agreement with four universities and one public library to scan their books and make them available the digitised contents of the same, aiming to challenge competitors Yahoo and Microsoft.",Tech
ag_news_base_0575,"Red Sox Take Yankees Manny Ramirez hits in the tiebreaking run in the eighth, and the Red Sox win, 12-5, to cut the Yankees' lead in the AL East to 4 1/2 games.",Sports
ag_news_base_0576,"Solana arrives in Sudan for talks on Darfur crisis (AFP) AFP - European Union foreign policy chief Javier Solana flew into the Sudanese capital where he was expected to discuss the conflict in Darfur, amid international pressure on Khartoum over the rebellion there.",World
ag_news_base_0577,"Rebels Attack Governor #39;s Office in Iraqi City Rebels attacked the provincial governor #39;s office in Iraq #39;s third city of Mosul on Thursday, killing one of his bodyguards and wounding four more, the US military said.",World
ag_news_base_0578,"Colts 35, Raiders 14 The combination of Peyton Manning and Edgerrin James was too powerful for the Oakland Raiders. Manning completed 16 of 26 passes for 198 yards and three touchdowns, while James ran for 136 yards and a score",Sports
ag_news_base_0579,"Google Cuts IPO Price by a Quarter to \$85-\$95 a Share (Update7) Aug. 18 (Bloomberg) -- Google Inc., on the eve of pricing the second-biggest Internet initial public offering, slashed the value of the sale almost in half amid the worst market for US IPOs in almost two years.",Business
ag_news_base_0580,Indian passengers killed by train At least 15 people are dead after being run down by a high-speed train in Madhya Pradesh state in India.,World
ag_news_base_0581,"BC gives Skinner 2-year extension After guiding the Boston College men's basketball program to 80 victories and four postseason appearances (including three NCAA berths) in the last four seasons, Al Skinner yesterday was rewarded with a two-year contract extension that runs through 2009-10.",Sports
ag_news_base_0582,"Curtain rises on Solaris 10 Calling it  quot;the biggest thing we #39;ve done quot; in nearly a decade, Sun Microsystems #39; chairman and chief executive Scott McNealy yesterday officially launched the Solaris 10 operating system.",Tech
ag_news_base_0583,"Preview and pick: Twin attack Yanks #39; image The plot: The Yankees will have home-field advantage throughout the playoffs, thanks to their 101-win season and the AL #39;s victory in the July All-Star Game.",Sports
ag_news_base_0584,Post-election push on N Korea South Korea says the newly re-elected US president has agreed to seek early talks on N Korea's nuclear programme.,World
ag_news_base_0585,"Adobe Systems to introduce new format for digital photos SAN JOSE, Calif. Adobe Systems is introducing a new format today for digital photos it hopes will create a standard in the industry.",Business
ag_news_base_0586,"Notables Plate umpire Jerry Crawford was hit in the side of the head by a deflected pitch, forcing him to leave after the second inning of the first game between the Yankees and Devil Rays. He was taken to the New York-Presbyterian Hospital/Columbia University Medical Center, where a CT scan was negative. He was diagnosed with a concussion.",Sports
ag_news_base_0587,"Expected, unexpected for M #39;s Spiezio made his first major contribution to the Mariners in over three months, driving in four runs in a 7-3 victory over the Anaheim Angels last night.",Sports
ag_news_base_0588,"Update 4: Tokyo Stocks Rebound on Bargain Hunting Tokyo stocks rebounded Friday on bargain-hunting in select blue chips, real estate and banking issues. The US dollar was higher against the Japanese yen.",Business
ag_news_base_0589,"Schwarzenegger Opens Stop on  #39;Hydrogen Highway #39; California Gov. Arnold Schwarzenegger dedicated a pioneering hydrogen fueling station on Friday, calling it the first stop in a  quot;hydrogen highway quot; that would someday stretch across",Business
ag_news_base_0590,Mobile cashpoints coming soon Bank customers may soon be able to check their balances on mobile phone screens in an initiative from the Link cash machine network and Morse.,Tech
ag_news_base_0591,Singh Takes Over Golf's No. 1 Ranking Vijay Singh won the Deutsche Bank Championship to knock Tiger Woods from No. 1 in the world golf rankings after a record 264 consecutive weeks.,World
ag_news_base_0592,"AmWest passes up bid to buy bankrupt ATA assets PHOENIX America West Airlines has backed away from a potential bidding war for bankrupt ATA Airlines, paving the way for AirTran to take over ATA operations.",Business
ag_news_base_0593,"US manufacturing activity picks up, construction surges to record &lt;b&gt;...&lt;/b&gt; US manufacturing activity remained strong in September and construction spending surged to a record high in August, according to a pair of reports issued Friday that provided an optimistic look at the sturdiness of the economy.",Business
ag_news_base_0594,"US is urged to adopt new, diverse energy policy WASHINGTON Trying to break a deadlock on energy policy, a diverse group of environmentalists, academics and former government officials were to publish a report on Wednesday that presents strategies for making the United States cleaner, more competitive",Business
ag_news_base_0595,New dinosaur uncovered in Brazil Scientists in Brazil find the bones of a new species of dinosaur that may be related to some found in Europe.,World
ag_news_base_0596,"Judge approves US Airways financing deal, delays ruling on pay &lt;b&gt;...&lt;/b&gt; A federal judge is expected to rule today whether US Airways Group Inc. will be permitted to impose a far-reaching 23 percent employee pay cut.",Business
ag_news_base_0597,Singing the iPod blues Apple #39;s iPod has joined the list of gifts late holiday shoppers are finding in short supply. NEW YORK (CNN/Money) - Shoppers can now add the iPod to the holiday hot list.,Tech
ag_news_base_0598,"Edwards #39; appeal against two-year ban fails Torri Edwards, the American sprinter, was shown no mercy here last night when the Court of Arbitration for Sport upheld her two-year doping ban.",Sports
ag_news_base_0599,Italian Serie A match reports Champions Milan picked up their first win of the season but it was hard going against a determined Bologna whose inspired keeper Gianluca Pagliuca kept the visitors at bay until the 84th minute,Sports
ag_news_base_0600,Germans mark Berlin Wall's fall Events to mark the 15th anniversary of the fall of the Berlin Wall take place in the German capital on Tuesday.,World
ag_news_base_0601,Bomb threat raises security concerns; evacuation could set bad &lt;b&gt;...&lt;/b&gt; Spanish authorities won praise Monday for clearing Santiago Bernabeu Stadium in just minutes after receiving a bomb threat - but Real Madrid #39;s president said it set a bad precedent to suspend the match.,Sports
ag_news_base_0602,"UN Reports Mixed Progress in Fight for Sexual Health The United Nations says there has been some progress in improving sexual health and combating poverty around the world, but more funds are needed to meet goals the international community set 10 years ago.",World
ag_news_base_0603,"Ghost towns bear witness to Sudanese violence Ahmed Arajah can #39;t help coming down from the hills to his crumbled house to rummage through its charred remains, the cracked plates, the girls #39; shoes and broken oil",World
ag_news_base_0604,"Artful Software Spots Faked Masterpieces The method could also be used to determine if more than one hand was involved in creating the work, something physical forensic science has never been able to do.",Tech
ag_news_base_0605,"Boston Hopes to Make Believers Out of Skeptics  BOSTON (Reuters) - The Boston Red Sox created history, now  they will try to make believers out of skeptics as baseball's  perennial also-rans take on the St Louis Cardinals in a bid to  earn their first World Series title since 1918.",Sports
ag_news_base_0606,"Siemens claims gigabit wireless breakthrough German company Siemens has shown what it claims to be the fastest ever wireless network connection. The demonstration at its Munich laboratories on Tuesday reached speeds of 1Gbps, twenty times faster than",Tech
ag_news_base_0607,"Annan urges swift end to Sudan war, Darfur crisis (AFP) AFP - UN chief Kofi Annan called for talks on ending Sudan's civil war to be concluded swiftly, telling a special session of the Security Council that it would help reverse the worsening crisis in the western region of Darfur.",World
ag_news_base_0608,"Islamic School in Netherlands Damaged in Blast  AMSTERDAM (Reuters) - An explosion damaged an Islamic  school in the southern Dutch town of Eindhoven Monday, police  said, the latest attack on a Muslim institution following the  murder of a filmmaker critical of Islam last week.",World
ag_news_base_0609,"HBoS pulls out of Abbey race  quot;These things tend to be decided by egos as much as by financial logic, but HBoS has shown its ability with a level head to walk away from a deal.",Business
ag_news_base_0610,"Livewire: Back to School Means Back to Advergames (Reuters) Reuters - Back to school for many kids means\""back to Internet access"" in classes where the best of\filtering software is not foolproof, particularly against\seemingly harmless Web sites used for invasive marketing.",Tech
ag_news_base_0611,"Broadhurst takes charge in Spain Paul Broadhurst fired a six-under-par 65 to claim a one-shot lead at the halfway stage of the Madrid Open. The Englishman had seven birdies to end the second round on 10 under, one ahead of Miguel Angel Jimenez, Darren Fichardt and Johan Edfors.",Sports
ag_news_base_0612,"Kerry Pays Nostalgic Visit to Iowa (AP) AP - John Kerry paid an emotional return visit Friday to the state that launched him toward his party's nomination for president, saying he felt ""an unbelievable wave of nostalgia.""",World
ag_news_base_0613,"AT amp;T forms VoIP interop program BEDMINSTER, NJ - In a move its IP voice services forward, AT amp;T announced Tuesday (Sept. 21) that is has formed an Innovation and Interoperability Program to foster development of applications and systems for its voice-over-IP (VoIP) network.",Tech
ag_news_base_0614,"Microsoft to launch Windows XP Release 2 It seems that Microsoft will release a Second Edition of Windows XP: If you thought that Service Pack 2 for Windows XP was the last of the big updates, think again.",Tech
ag_news_base_0615,"Conan to Take Over 'Tonight' in Five Years NEW YORK - NBC announced Monday that Conan O'Brien will take over from Jay Leno as host of the ""Tonight"" show. But he'll have time to write his jokes - the planned succession won't happen until 2009...",World
ag_news_base_0616,"Hurricanes fail to dampen economy The US economy continued to grow in the early fall despite being buffeted by rising energy costs and hurricanes, the Federal Reserve said yesterday, providing its last snapshot of business conditions before Election Day.",Business
ag_news_base_0617,"Mars rovers given six more months NASAs Mars rovers have had their missions extended by a further six months after weathering the Martian winter solstice, NASA announced on Tuesday.",Tech
ag_news_base_0618,"Philippine Shares End Higher Philippine shares ended marginally higher Wednesday on a technical recovery, successfully shrugging off a sluggish performance at the start of the session caused by a sell-off in Metro Pacific shares, traders said.",Business
ag_news_base_0619,"A 7th-rounder, Givens has caught up fast FOXBOROUGH -- It began as a punch line for Tom Brady's satellite radio ad.  quot;I thought I was his favorite receiver, quot; David Givens says, as Troy Brown and Deion Branch glance at him askance. Right now, he is. Brady, the Patriots' diplomatic quarterback, likes to say that his favorite receiver is whoever's open. It just happens so far this season ...",Sports
ag_news_base_0620,Yahoo Upgrades Its E-Mail Service Portal says DomainKey use will protect users from ID theft and phishing scams.,Tech
ag_news_base_0621,"Local residents due for tax refund About three dozen area residents could get an unexpected windfall -- they are owed refunds by the Internal Revenue Service. They are among more than 6,400 refunds owed to taxpayers in New York that have yet to be claimed.",Business
ag_news_base_0622,Chirac optimistic despite depressing economic data PARIS: French President Jacques Chirac said yesterday he remained optimistic on the outlook for the economy despite data last week showing growth at just 0.1 per cent in the third quarter this year.,Business
ag_news_base_0623,"Cat gets MBA degree in US online scam In an expanding worldwide market of e-learning, an online university in the United States is being sued for allegedly selling bogus degrees, including an MBA degree awarded to a cat.",Tech
ag_news_base_0624,Swatch H1 profit rises on luxury sales ZURICH (Reuters) - Aug 24 &lt;b&gt;...&lt;/b&gt; Recovering demand for luxury goods helped Swatch post an in-line 17 percent rise in first-half net profit to 217 million Swiss francs (\$172.,Business
ag_news_base_0625,"Asian Shares End Mixed; Tokyo Advances, Hong Kong Falls Asian stocks finished mixed Wednesday, with Tokyo shares advancing on a positive economic outlook but markets in Hong Kong and elsewhere falling on worries about record-high oil prices.",Business
ag_news_base_0626,"Update 1: EBay Shuffles Positions of 3 Executives EBay Inc. said Thursday that it shuffled the positions of three senior vice presidents, promoting each in title and creating new heads for PayPal, eBay International and eBay North America.",Business
ag_news_base_0627,"- Anthony J. Causi September 8, 2004 -- The Yankees are expected to send Major League Baseball a bill for between \$2 and \$3 million in an effort to recoup the money lost when the first game of Monday #39;s doubleheader was canceled because the Devil Rays didn #39;t make it out of",Sports
ag_news_base_0628,"UN members give Annan standing ovation in first appearance after &lt;b&gt;...&lt;/b&gt; UNITED NATIONS - Secretary General Kofi Annan received a standing ovation Wednesday from diplomats representing the 191 UN member states, a rare public display of support for the beleaguered UN chief following recent calls for his resignation from",World
ag_news_base_0629,Fatah movement demands causes of Arafats death The Palestinian Fatah Movement threatened to boycott the upcoming presidential elections unless the cause of Yasser Arafat #39;s is revealed.,World
ag_news_base_0630,"Spouse of Pakistan president's rival gets bail KARACHI -- After eight years in jail on corruption charges, the husband of former prime minister Benazir Bhutto was released on bail yesterday, officials said, in a move the government called a step toward ''political harmony quot; with her opposition party.",World
ag_news_base_0631,"TA agrees to acquire Bulgaria #39;s MobilTel Telekom Austria yesterday said it had agreed to buy MobilTel, Bulgaria #39;s leading mobile telephone operator, in a step widely seen as preparing the way for a big share placement in the Austrian group.",Business
ag_news_base_0632,Torre Glad Yankees Pursuing Pedro (AP) AP - New York Yankees manager Joe Torre would love to have Pedro Martinez in his rotation  #151; just as he'd love to have any great starting pitcher.,Sports
ag_news_base_0633,Firms tighten up business security Check Point and McAfee unveil products designed to help companies protect their networks.,Tech
ag_news_base_0634,Home-Brew IPod Ad Opens Eyes An animated ad for Apple's iPod made by a schoolteacher is thrilling buzz marketers. Forget word-of-mouth -- the future of advertising is in professional-looking ads that go viral. By Leander Kahney.,Business
ag_news_base_0635,"Tigers hoping to break through Tyngsboro is fast becoming comparable to the Buffalo Bills of the early 1990s. After three consecutive Super Bowl losses, the Tigers once again find themselves with a playoff berth and yet another Commonwealth Large title.",Sports
ag_news_base_0636,"McDonald #39;s Skinner Replaces Bell as CEO, Faces Test in Europe McDonald #39;s Corp. new Chief Executive James Skinner, the company #39;s third leader in seven months, will continue the strategy of trying to boost sales in Europe after yesterday replacing Charles Bell, who is suffering from cancer.",Business
ag_news_base_0637,Hurricane Charley Tears Into Outback (Reuters) Reuters - Outback Steakhouse Inc. (OSI.N) on\Tuesday said it lost about 130 operating days and up to  #36;2\million in revenue because it had to close some restaurants in\the South due to Hurricane Charley.,Business
ag_news_base_0638,"Netherlands Reports Anti-Muslim Incidents (AP) AP - Arsonists and vandals angered over the alleged Muslim-inspired slaying of a controversial Dutch filmmaker have conducted a series of attacks on Islamic targets, including attempts to burn down two mosques, Dutch media reported Sunday.",World
ag_news_base_0639,"Mayo Likely to Miss Tour of Spain  MADRID (Reuters) - Leading Spanish cyclist Iban Mayo will  probably miss next month's Tour of Spain because of a suspected  viral infection, his team manager said on Wednesday.",Sports
ag_news_base_0640,"Oil prices threaten fresh record Opec's president says oil supply is adequate as the price of US light, crude comes within 4 cents of its all-time record.",World
ag_news_base_0641,"Delgado draws interest from Yankees Even though the Yankees still owe Jason Giambi the bulk of his seven-year \$120 million contract and even though they have appeared intent on signing a relatively inexpensive backup player because of Giambi #39;s health, Yankees General Manager Brian Cashman",Sports
ag_news_base_0642,"BALCO blows whistle Victor Conte Jr. #39;s claims to have seen Marion Jones inject steroids could tarnish the track star #39;s career. By NED BARNETT, Staff Writer.",Sports
ag_news_base_0643,BAE wins anti-missile contract BAE Systems and Northrop Grumman were last night awarded contracts by the United States government to develop technology for protecting commercial aircraft from shoulder-fired missiles.,Business
ag_news_base_0644,"SBS journo released by captors in Iraq Australian journalist John Martinkus has been released unharmed after being detained by an unknown group in Iraq, SBS television says.",World
ag_news_base_0645,Google to Digitize Some Library Collections Five prestigious university and public libraries have reached agreement with Google Inc. to digitize millions of volumes in their collections and make portions of the text available for free,Tech
ag_news_base_0646,Barca remain confident despite first league defeat Barcelona coach Frank Rijkaard is confident his team #39;s spirit will be unaffected by their first league defeat of the season as they prepare for this weekend #39;s clash against arch-rivals Real Madrid.,Sports
ag_news_base_0647,"Local and Shopping Search Are Growing Among Internet Users Local and Shopping Search Are Growing Among Internet Users\\According to a recent consumer search behavior study conducted by BizRate.com and The Kelsey Group of 3,887 online respondents, findings show that while general search engines rank the highest in terms of usage, with 72 percent indicating they use general search engines ...",Tech
ag_news_base_0648,Protesters Breach British Parliament in New Scare  LONDON (Reuters) - Pro-hunting demonstrators burst onto the  floor of Britain's parliament on Wednesday in the week's second  audacious breach of security at a landmark site.,World
ag_news_base_0649,"US dollar whipsaws on worries over China LONDON The dollar went for a see-saw ride Friday, plunging after a comment from a Chinese policy maker appeared to undermine already fragile market sentiment toward the US currency, but rebounding after the official retracted the remark.",Business
ag_news_base_0650,"Info on car safety off-limits to public The federal agency that oversees auto safety has decided -- based largely on arguments from automakers and their Washington, DC, lobbyists -- that reams of data relating to unsafe automobiles or defective parts will not be available ...",Business
ag_news_base_0651,"France  #39;hiding nothing #39; about Arafat AMID speculation over the cause of Yasser Arafat #39;s death, French Foreign Minister Michel Barnier today said France had nothing to hide concerning the late Palestinian leader #39;s medical file.",World
ag_news_base_0652,"Rovers Still Turning Up Water Evidence Summary - (Oct 8, 2004) Now operating three times longer than originally expected, NASA #39;s Mars Exploration Rovers are still turning up fresh evidence that liquid water once flowed on Mars.",Tech
ag_news_base_0653,"Shaq makes Heat debut Shaquille O #39;Neal scored 17 points and added seven rebounds on his debut for Miami, an 85-75 exhibition loss to Houston. The former LA Lakers star said he was  quot;in cruise mode quot; during the game, but attracted compliments from his rivals.",Sports
ag_news_base_0654,Psychic powers add gaming twist The use of psychic powers adds a novel twist to the action in two new video games.,Tech
ag_news_base_0655,Paterno's Son-In-Law in Bicycle Accident (AP) AP - Penn State coach Joe Paterno flew home without his team after the Nittany Lions' loss to Wisconsin on Saturday night when he learned his son-in-law had been involved in a serious bicycle accident.,Sports
ag_news_base_0656,How the White House Embraced Disputed Arms Intelligence The White House embraced the theory that aluminum tubes bound for Iraq were for nuclear centrifuges despite contrary views from America's leading nuclear scientists.,World
ag_news_base_0657,"Global Warming Means More Frost-Free Days - Report (Reuters) Reuters - Frost will become less and less\common across much of the world as global warming accelerates,\U.S. researchers reported on Wednesday.",Tech
ag_news_base_0658,"Russian Plane Bombers Exploited Corrupt System A thousand rubles, or about \$34, was enough to bribe an airline agent to put a Chechen woman on board a flight just before takeoff, according to Russian investigators.",World
ag_news_base_0659,"JFK, Bush, and the Canadian media Last Monday, on the 41 st anniversary of the assassination of John F. Kennedy, a video game called JFK Reloaded was released for sale.",Tech
ag_news_base_0660,"Rockstar Games and Interscope Records Reveal Grand Theft Auto: San &lt;b&gt;...&lt;/b&gt; With the game set in the early 1990 #39;s, the Grand Theft Auto: San Andreas soundtrack will feature a large variety of tracks spanning the FM radio dial of the West Coast during this particularly influential period in American music and culture.",Tech
ag_news_base_0661,Struggling pitcher thrust into heart of series MINNEAPOLIS -- Struggling right-hander Javier Vazquez will start for the New York Yankees in Game 4 of their AL Division Series against the Minnesota Twins on Saturday.,Sports
ag_news_base_0662,"Chirac, Blair Say Relations Not Strained French President Jacques Chirac and British Prime Minister Tony Blair maintained Thursday that relations between their countries were not strained by their disagreements over the Iraq war, as evidenced by their cooperation on a number of international",World
ag_news_base_0663,"Lawsuit Filed Over Search   Gambling Ads Yahoo, Google and other major web sites have been hit with a lawsuit saying they carry online gambling ads in violation of California law. This comes after two of the major search companies earlier this year made moves that were supposed to remove online gambling ads entirely.",Tech
ag_news_base_0664,"Pulte shares fall after Las Vegas warning Shares of Pulte Homes Inc.(PHM.N: Quote, Profile, Research) , the No. 2 US home builder, fell more than 8 percent Tuesday morning, the day after the company warned that weak sales",Business
ag_news_base_0665,Stocks Bounce Back as Oil Retreats  NEW YORK (Reuters) - U.S. stocks rebounded on Monday as  worry about oil prices crunching corporate profits eased when  crude retreated from record highs.,Business
ag_news_base_0666,"Rover discovers clues of water on Mars surface After months of crossing a vast Martian crater floor and zigzagging up low-slung hills, NASA #39;s Spirit rover has spotted its first hint that water once coursed across the now-desert-like region, scientists said Wednesday.",Tech
ag_news_base_0667,Video: Taking It with You (Ziff Davis) Ziff Davis - Easily portable video becomes real; evaluating Microsoft's UI for portable media; what is thought?\\ #149; Video: Taking It with You\ #149; Gadget of the Month: The Portable Media Center\ #149; Thinking About Thinking,Tech
ag_news_base_0668,Rommedahl ensures local authority TO SAY THAT DENNIS ROMMEDAHL has failed to set the Premiership alight since joining Charlton Athletic from PSV Eindhoven in the summer for 2 million would be the understatement of this or any other season.,Sports
